paIsTranslatable,FORMAT,INITIAL,MANDATORY,DECIMALS,paDecimalInformation,EXTENT,paDescriptionACM,paDomainType,LOB-SIZE,CLOB-CODEPAGE,paIsBlockable,CASE-SENSITIVE,paDomainSubType,DATA-TYPE,CLOB-COLLATION,CLOB-TYPE,name,id,parent,schema_Id
"","","","","","","","","","","","","","","","","","iIdentnummer Aktv","PA0292:pA:ea3e6d96d9ed425c8cc0ac07f7ef62c8","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iIdentnummer BDE","PA0292:pA:78c687f6b9b247b78850341ea295daf5","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iIdentnummer Log Pos","PA0292:pA:09f5dc76e58a49f3b8dba5e1671fe78a","PA0292:pA:78c687f6b9b247b78850341ea295daf5",0
"","","","","","","","","","","","","","","","","","iIdentnummer Pro","PA0292:pA:87671cb05b9944c2a7af1b9c16c09f0a","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iIdentnummer SKo","PA0292:pA:63f7881093c5419d89bd0f2aa8ef819b","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iIdentnummer StüLi","PA0292:pA:cef4030bbde64b9aa4eee6f4df324991","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iIdentnummer Temp","PA0292:pA:c20aae9a360b348cdb11c7734a2ccc41","PA0292:pA:ea3e6d96d9ed425c8cc0ac07f7ef62c8",0
"","","","","","","","","","","","","","","","","","iIdentnummer Zei","PA0292:pA:e3ec941ac74f430890297881bd59825e","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iIdentStkStandard","PA0292:pA:d91fdb4e19254412984a5330c12ef701","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iim Umsatz [nm]","PA0292:pA:ed0762e7379941f69a54f7642537793f","PA0292:pA:d3a0ba74af4947c3bb6ed0120d33f06e",0
"","\nz9\n","\n3\n","","","","","\nBB_WFInformationTypes_desc\n","","","","","","","","","","iInformationsart","PA0292:pA:c140a324bfe04856b3ed75eb052b6270","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","iInstance Number","PA0292:pA:fba949c5521947a8a23b5673039f1fbb","PA0292:pA:a554a56b705d3590db1198094c27ead7",0
"","","","","","","","","","","","","","","","","","iint KundenNr","PA0292:pA:315fbc52441a4f668eeaff807df43698","PA0292:pA:0e9131f1d0f94b45876ffdaf6cd4f502",0
"","\n9\n","","","","","","","","","","","","","","","","iinterner Kunde","PA0292:pA:2109bfcdd24d4f37af86864a370ea7c3","PA0292:pA:8c81ff21cf551885db11c80870011ac1",0
"","\n9\n","\n1\n","","","","","","","","","","","","","","","iIntraart","PA0292:pA:fc72b735f54d4f478c38eda1b387efe6","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","","\n1\n","","","","","\nVS_MaintAgreementsInvoicePeriods_desc\n","","","","","","","","","","iInvoicePeriod","PA0292:pA:f8a17a2d3cfcacbadc11fe651359efa1","PA0292:pA:fa0d8c14b8a64a05a22e6f83c7074330",0
"","\nz9\n","\n?\n","\nno\n","","","","","","","","","","","","","","iJahr fing Abgang","PA0292:pA:659a30350a4f476b82ed5fd653098fac","PA0292:pA:e42151845ded4c0bbcf602d0073be4ff",0
"","","","\nno\n","","","","","","","","","","","","","","iJahr [nm]","PA0292:pA:7c0d87b165ee4cada7b17bae4d21d37f","PA0292:pA:e42151845ded4c0bbcf602d0073be4ff",0
"","\nz9\n","","","","","","","","","","","","","","","","iJahre zurück","PA0292:pA:dac9f9eb20bd493fa97576823cc33fc7","PA0292:pA:f772bc869700491aaebb3e33f7d29f25",0
"","","","","","","","","","","","","","","","","","iJahre zurück (Ref)","PA0292:pA:fe6abfb24d7e728ddc11dac8e781745f","PA0292:pA:dac9f9eb20bd493fa97576823cc33fc7",0
"","\nzzzzz9\n","","","","","","","","","","","","","","","","iJournalzeile_0002","PA0292:pA:4a28ec2045604673a4f87f797edf1833","PA0292:pA:90216daa9e5f4aed9a914e3f31c08264",0
"","\n99\n","","","","","","","","","","","","","","","","iKalenderart","PA0292:pA:673b5763e886426f906e9a7fef09c6d4","PA0292:pA:fb3b188bb638f5a8db119809760b864c",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","iKalenderID","PA0292:pA:0cd5b563f1314cf182c2852d113a0bc4","PA0292:pA:fb3b188bb638f5a8db119809760b864c",0
"","","\n?\n","","","","","","","","","","","","","","","ikalk Kostenart_0001","PA0292:pA:436ec6fcfcad4925aa81af61c4205105","PA0292:pA:0dac60a5b5a8497e81a8bdfb08a147eb",0
"","\nzzz9\n","","","","","","","","","","","","","","","","iKalkulationart","PA0292:pA:be39526062b84e40b22b5ab7075860d8","PA0292:pA:fb3b188bb638f5a8db119809760b864c",0
"","\nzzzzz9\n","","","","","","","","","","","","","","","","iKalkulationsschema","PA0292:pA:3c043b1d2cfb4d68a1edf6c5376aa997","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","","","","","","","","","","","","","","","","","iKalkVariante_NachKalk","PA0292:pA:a5c87f43f79f4aafb6364dd0de3a0082","PA0292:pA:7e3d90445bbb49dba8a1a5042abd0642",0
"","","","","","","","","","","","","","","","","","iKalkVariante_VorKalk","PA0292:pA:699c1302b32543ad9bab477eaf45bac4","PA0292:pA:7e3d90445bbb49dba8a1a5042abd0642",0
"","\n9\n","","","","","","","","","","","","","","","","iKalkVerfahren","PA0292:pA:9a08568133464391a7f2e87f28c8896b","PA0292:pA:af3e2fa1f6e0402cb1e2337027f27ac9",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","iKapazität","PA0292:pA:ef896e3f4e984b6faf17097171b5c6ab","PA0292:pA:f6e7e676c3f6388adb115207d0162380",0
"","\nzz,zzz,zz9-\n","","","","","","","","","","","","","","","","iKapazität Kalender","PA0292:pA:04c99b337941446b88f7de6ecffafd9e","PA0292:pA:e155259e25d70b90db111005ff0fd00c",0
"","","","","","","","","","","","","","","","","","iKassenbuchseite","PA0292:pA:dcc789bfce1446e48c6e0908a9fe2157","PA0292:pA:0c928bc66d0a4ec6b181f4ae7c5e6924",0
"","\nz9\n","\n?\n","\nno\n","","","","","","","","","","","","","","iKassenbuchzeile","PA0292:pA:e733cfc2592344d49f4918bdf7cc095a","PA0292:pA:c028c23d116d4fe7a861496e2f7c2e28",0
"","\nzz9\n","","","","","","","","","","","","","","","","iKassennummer","PA0292:pA:2ae078790b434774a9467efbeb03731f","PA0292:pA:c028c23d116d4fe7a861496e2f7c2e28",0
"","\n99\n","","","","","","","","","","","","","","","","iKennung","PA0292:pA:839ca36f767b421f8573f2aa3bd5f34c","PA0292:pA:fb3b188bb638f5a8db11980976ef373e",0
"","\n999\n","","","","","","","","","","","","","","","","iKennzahl AZV","PA0292:pA:0a7ce6802786409c8d7bb8b745006c27","PA0292:pA:0d80fd9ecee545b481516ba7bf3f27a2",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","iKennzahl AZV [nm]","PA0292:pA:9552de60721541dbbed31f5b306e9985","PA0292:pA:0a7ce6802786409c8d7bb8b745006c27",0
"","\n9\n","","","","","","","","","","","","","","","","iKennzeichen","PA0292:pA:c4d8d1cf5e28465a93e7cda189b719dc","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","\n9\n","\n1\n","","","","","","","","","","","","","","","iKennziffer","PA0292:pA:7fad0cd6178f4ebf9ac9f9d96b4a339a","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","\nzzzzzzz9\n","","\nno\n","","","","","","","","","","","","","","iKey","PA0292:pA:9bdce19158c73ba4db1119976f014e69","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","\nz9\n","\n?\n","\nno\n","","","","","","","","","","","","","","iKlasse Lieferterm","PA0292:pA:2fbd56f2d3ab4c7caf3eb79fddeb408d","PA0292:pA:e155259e25d70b90db111005ff0fd00c",0
"","","","","","","","","","","","","","","","","","iKO Lagerort","PA0292:pA:8bc8d47deb4d43f48bff1f46cf33130e","PA0292:pA:c728d7acbca8475c8d89ff5478f49ba2",0
"","","","","","","","","","","","","","","","","","iKoAKto AusS Tr","PA0292:pA:6209cc2eae124b28a006b23ef33272a8","PA0292:pA:f370df4f2fb94d74b5eec21d5bf3727e",0
"","","","","","","","","","","","","","","","","","iKomm-Horizont","PA0292:pA:729a77885a884e0ea63ec08600700ad3","PA0292:pA:dccf2389c7c62ea4df11cf7d90b39576",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","iKommissioniernummer","PA0292:pA:baad400f51e24575b1e28aa25f31fb44","PA0292:pA:af3e2fa1f6e0402cb1e2337027f27ac9",0
"","\n9\n","","","","","","\nML_CROWarehouse_desc\n","","","","","","","","","","iKommissionslager","PA0292:pA:ea9ee2b2a4564c4fa6910d68f1ecb217","PA0292:pA:8c81ff21cf551885db11ca08be59833c",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","iKommissionsnummer","PA0292:pA:eb5e9830c9c240cdbaaf77233050ec92","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","\nzzzzzzzz\n","","","","","","","","","","","","","","","","iKommissionsnummer [8z]","PA0292:pA:10ae847319864adb8f2fc74744c7ba05","PA0292:pA:eb5e9830c9c240cdbaaf77233050ec92",0
"","\nzzzzzzzz\n","\n?\n","","","","","","","","","","","","","","","iKommissionsnummer [i?]","PA0292:pA:e6f34d964e81431ba4819f16896ee3bd","PA0292:pA:ee9c44db76794a2d98392b00f80e7dc5",0
"","","","\nno\n","","","","","","","","","","","","","","iKommissionsnummer [nm]","PA0292:pA:ee9c44db76794a2d98392b00f80e7dc5","PA0292:pA:eb5e9830c9c240cdbaaf77233050ec92",0
"","\n9\n","","","","","","","","","","","","","","","","ikonsolidiert","PA0292:pA:b8c83b30c8a34a8f9c2aa2ad1487c363","PA0292:pA:e155259e25d70b90db111005ff0fd00c",0
"","","","","","","","","","","","","","","","","","iKonsWährung","PA0292:pA:d7f89ef5a0784eda870aee6dcb421ec4","PA0292:pA:0c8ba56be6a5409284c93877a8d423d0",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","iKontaktVorlage","PA0292:pA:ce70ec3abb3242cfb26305ad58e7cfa7","PA0292:pA:868a50d39be29094db11c608ceb8e03c",0
"","\n9\n","","","","","","","","","","","","","","","","iKontenbereich","PA0292:pA:9749b158165e413b8fa9094de1dd9e70","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","","","","","","","","","","","","","","","","","iKonto (Kosten)","PA0292:pA:155ccc419bf745619103a1e0de06a145","PA0292:pA:27f5d508352b46e0b36f63cb38910d63",0
"","","","","","","","","","","","","","","","","","iKonto (Material)","PA0292:pA:a5c806dea060498298ef1feadf5d449e","PA0292:pA:27f5d508352b46e0b36f63cb38910d63",0
"","","","","","","","","","","","","","","","","","iKonto (Verbrauch)","PA0292:pA:8c3511d8e3d24a909d3acbe261317763","PA0292:pA:27f5d508352b46e0b36f63cb38910d63",0
"","","","","","","","","","","","","","","","","","iKonto konsolidiert","PA0292:pA:fb74244012314fb2a51cd6e37ae77949","PA0292:pA:27f5d508352b46e0b36f63cb38910d63",0
"","","","","","","","","","","","","","","","","","iKonto VerbUntern","PA0292:pA:72748d7d54d64a41acf3c5fbdcc05409","PA0292:pA:27f5d508352b46e0b36f63cb38910d63",0
"","\nzzzz9\n","","","","","","","","","","","","","","","","iKontoauszug","PA0292:pA:38807aababa94551a1ca60a14ef594a7","PA0292:pA:a2760cc7bd414a2f852a8f963238b460",0
"","","","","","","","","","","","","","","","","","iKonto_0004","PA0292:pA:d39300e6e0a34737bdbec56f9055f975","PA0292:pA:f42ff755fa0bb98bdc1183c304eaf8e7",0
"","","","","","","","","","","","","","","","","","iKonto_0005","PA0292:pA:ea858583d31a4ea19b084ef2a0cecc9d","PA0292:pA:f42ff755fa0bb98bdc1183c304eaf8e7",0
"","","","","","","","","","","","","","","","","","iKonzern","PA0292:pA:e002f5ab267542beab9fc6d974bf64cb","PA0292:pA:0e9131f1d0f94b45876ffdaf6cd4f502",0
"","\nzzzzzz9\n","","","","","","","","","","","","","","","","iKopfnummer","PA0292:pA:ea822cc02e0a44138b3613c9037a2cfb","PA0292:pA:3d31be5ecc8e46cd832b733563f14a49",0
"","","","","","","","","","","","","","","","","","iKopfnummer Plan","PA0292:pA:5f6aacbb8ac7406e88912787544cfc9c","PA0292:pA:e8b425d61034455c88db8915391c7378",0
"","\nzz9\n","","","","","","","","","","","","","","","","iKopfnummer ZM","PA0292:pA:6574b274a4094af9afff8a31959e81be","PA0292:pA:0d80fd9ecee545b481516ba7bf3f27a2",0
"","","","","","","","","","","","","","","","","","iKopfNummer [pt]","PA0292:pA:53886753b4fe4b3099ec4e469b1c55da","PA0292:pA:ea822cc02e0a44138b3613c9037a2cfb",0
"","\n9\n","","","","","","","","","","","","","","","","iKostenartentyp","PA0292:pA:6b378ff1e7c1449dace13adc8ed8a08d","PA0292:pA:fb3b188bb638f5a8db11980976ef373e",0
"","","","","","","","","","","","","","","","","","iKunde Endprodukt","PA0292:pA:e85d4d61c6656e85db11a4702eafaa29","PA0292:pA:0e9131f1d0f94b45876ffdaf6cd4f502",0
"","","","","","","","","","","","","","","","","","iKunde Konzern","PA0292:pA:ca79967ff72b4c4293e1f0267beac970","PA0292:pA:0e9131f1d0f94b45876ffdaf6cd4f502",0
"","","","","","","","","","","","","","","","","","iKunde Verband","PA0292:pA:93a102b40dc14bbab695f4cc6c300bd9","PA0292:pA:0e9131f1d0f94b45876ffdaf6cd4f502",0
"","","\n?\n","","","","","","","","","","","","","","","iKunde [nm i?]","PA0292:pA:ff2c1fc5bf39406582ef4163ab4778f6","PA0292:pA:f95122559c6b4181b776275870d40d0d",0
"","","","","","","","","","","","","","","","","","iKunde/Lieferant","PA0292:pA:ea40ff5fa6be4624993e60b0736f2af4","PA0292:pA:27f5d508352b46e0b36f63cb38910d63",0
"","","","\nno\n","","","","","","","","","","","","","","iKunde/Lieferant [nm]","PA0292:pA:11947fac20444e3483f45a7d4442a97e","PA0292:pA:ea40ff5fa6be4624993e60b0736f2af4",0
"","\nzzzz9\n","","","","","","\nWS_AutoCustomerTypes_desc\n","","","","","","","","","","iKunden","PA0292:pA:615c50eb8d6741e0b57785e38fe4ad5d","PA0292:pA:8c81ff21cf551885db11c80870011ac1",0
"","","","\nno\n","","","","","","","","","","","","","","iKWPlanhorizont [nm]","PA0292:pA:417b7460a57d4e76a95a83fe768bbb41","PA0292:pA:29f99190c42b458193ef5f815c4e4f19",0
"","","","","","","","","","","","","","","","","","iLagerME","PA0292:pA:1f8055e78af74e678ad727bf720dcd98","PA0292:pA:a77c2646e0fb4f9bad2c7ab4ea46a118",0
"","\n999\n","\n?\n","\nno\n","","","","","","","","","","","","","","iLänderkennzahl","PA0292:pA:d013f96e23bb46c79fcdc429e0ec823e","PA0292:pA:853d05ff198095bfdb11530ae31d56e8",0
"","\nzzz9\n","\n1\n","","","","","","","","","","","","","","","iLänge","PA0292:pA:eba03ba19fb94967a3963716ead86aa6","PA0292:pA:d51b7f5d99848193db11d905e2061290",0
"","","","","","","","","","","","","","","","","","iLanguage (VarGen)","PA0292:pA:700e2f4abee84059ad2dbd328fe5a525","PA0292:pA:e5c0258544c72587db113d0716b4254b",0
"","","","","","","","","","","","","","","","","","iLast TransmissionNo","PA0292:pA:a4ffb09d655a4eb0db11fd7a37d6dfd9","PA0292:pA:a4ffb09d655a4eb0db11fd7a2305dd94",0
"","","","","","","","","","","","","","","","","","ilaufende Nr","PA0292:pA:1926b85affb44f7d863417f39a90e31d","PA0292:pA:46068d1d97b645a9bdd5ba46095cf04b",0
"","","","","","","","","","","","","","","","","","ilaufende Nr VSA","PA0292:pA:6f9affaa93214907b0b8087e36695be9","PA0292:pA:ceccd8bf18d24ff1a95ff3a526ca7924",0
"","","\n1\n","","","","","","","","","","","","","","","ilaufende Nr [x4 i1]","PA0292:pA:f1e771cbf7119887df119b947c39de1c","PA0292:pA:ecce07034ccf43d09cc23ceb9bc2aaef",0
"","\nzzz9\n","","","","","","","","","","","","","","","","ilaufende Nr [x4]","PA0292:pA:ecce07034ccf43d09cc23ceb9bc2aaef","PA0292:pA:1926b85affb44f7d863417f39a90e31d",0
"","\nzzzz9\n","","","","","","","","","","","","","","","","ilaufende Nr [x5]","PA0292:pA:c5b08a14d18c43ed8479319bce8ff049","PA0292:pA:1926b85affb44f7d863417f39a90e31d",0
"","\nzzzzz9\n","","","","","","","","","","","","","","","","ilaufende Nr [x6]","PA0292:pA:7f655f11500a45a1bd9b7f21ee29f876","PA0292:pA:1926b85affb44f7d863417f39a90e31d",0
"","\n->,>>>,>>9\n","","","","","","","","","","","","","","","","ilaufende Nr [x7-]","PA0292:pA:50decaa13792436b95d5062c0528d47e","PA0292:pA:1926b85affb44f7d863417f39a90e31d",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","ilaufende Nr [x8 nm i?]","PA0292:pA:60c9363be47a4adcae13ad6db1d6cdc3","PA0292:pA:ceccd8bf18d24ff1a95ff3a526ca7924",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","ilaufende Nr [x8]","PA0292:pA:ceccd8bf18d24ff1a95ff3a526ca7924","PA0292:pA:1926b85affb44f7d863417f39a90e31d",0
"","","","","","","","","","","","","","","","","","ilaufende Nr_Herk","PA0292:pA:d6309c9286e44605b8aecf368fb98ef5","PA0292:pA:ecce07034ccf43d09cc23ceb9bc2aaef",0
"","","","","","","","","","","","","","","","","","ilaufende Nr_MZ","PA0292:pA:522eed383b48439e818a66264834f471","PA0292:pA:ecce07034ccf43d09cc23ceb9bc2aaef",0
"","\n9\n","","","","","","","","","","","","","","","","iLaufwerke","PA0292:pA:d8253f207f80456e929338a5fc0584ac","PA0292:pA:f6e7e676c3f6388adb115207d0162380",0
"","\nz9\n","","","","","","\nBM_PrintLayout_Type_desc\n","","","","","","","","","","iLayoutType","PA0292:pA:ca1f5fc730d970b2e01143d264947834","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","\nz9\n","\n1\n","","","","","","","","","","","","","","","iLeistungsart","PA0292:pA:6d380afb25d740fa8433fad343f03bba","PA0292:pA:8c81ff21cf551885db11ca08be59833c",0
"","\nzzz9\n","","","","","","","","","","","","","","","","iletzte Bew vor","PA0292:pA:b07de3cac9c5435c8ec8df1a48d289a8","PA0292:pA:29f99190c42b458193ef5f815c4e4f19",0
"","","","","","","","","","","","","","","","","","iletzte BP Anbu","PA0292:pA:1277b5ad2b874191b4a875e7eab821c9","PA0292:pA:6613e5370b3d4f5a86b651c1da05884d",0
"","","","","","","","","","","","","","","","","","iletzte Opt","PA0292:pA:18c5505ffa5a4ff59d35a325fbf2a93f","PA0292:pA:e8b425d61034455c88db8915391c7378",0
"","","","","","","","","","","","","","","","","","ilfd Aktivität","PA0292:pA:f140b8d067ea46958a975496f820efc3","PA0292:pA:ecce07034ccf43d09cc23ceb9bc2aaef",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","ilfd Baugruppe","PA0292:pA:44f2d830605a47998ecac7fec22ebd56","PA0292:pA:c23cdced0e04488cdb11bf08b04501cd",0
"","","","","","","","","","","","","","","","","","ilfd Position","PA0292:pA:2e7d50e86eda499f94500f55f1718f35","PA0292:pA:ecce07034ccf43d09cc23ceb9bc2aaef",0
"","","","","","","","","","","","","","","","","","ilfd Rückgabe","PA0292:pA:11d3d09cfb2145558543b19b82439387","PA0292:pA:ceccd8bf18d24ff1a95ff3a526ca7924",0
"","","","","","","","","","","","","","","","","","ilfd StüLi","PA0292:pA:7b664dd2629a4fb494da6c866d7bb08a","PA0292:pA:50decaa13792436b95d5062c0528d47e",0
"","\n999\n","","","","","","","","","","","","","","","","ilfdNr SammelRe","PA0292:pA:bd251a80a18841479befaa06a0da67ea","PA0292:pA:1926b85affb44f7d863417f39a90e31d",0
"","","","","","","","","","","","","","","","","","iLieferadresse","PA0292:pA:ab120512e8b840cb9f82fbd4c118d672","PA0292:pA:74abe1caeff54297b9a61012111a74e2",0
"","","\n?\n","\nno\n","","","","","","","","","","","","","","iLieferadresse [nm i?]","PA0292:pA:f10f98bb9fc24ae68abe2ce57b896cb3","PA0292:pA:93b83cb6ffef413fa54756e977c131a4",0
"","\nz9\n","","","","","","\nSB_ShipmentRestrictions_desc\n","","","","","","","","","","iLieferrestriktion","PA0292:pA:cd9e14848f0344b980e50fee309e1390","PA0292:pA:8c81ff21cf551885db11ca080c1bce23",0
"","","","","","","","","","","","","","","","","","iLieferscheinNr","PA0292:pA:f2bd2e598f2c43a4b5a1512d3aeeaa01","PA0292:pA:be1f3bcbabfa4e7c8fd68cf992825940",0
"","\nzzzzz9\n","","","","","","","","","","","","","","","","iLieferung","PA0292:pA:7989c91252d8418381a8dd2d6eb70fea","PA0292:pA:f9ba2886b21d8e9cdc11b2c5b9832141",0
"","","","","","","","","","","","","","","","","","iLieferzeit","PA0292:pA:6ed4965c285c43c08cf30d5a3624f48c","PA0292:pA:dccf2389c7c62ea4df11cf7d95a77397",0
"","\n999\n","","","","","","","","","","","","","","","","iLink-Typ","PA0292:pA:acac4239790a44beb1760fcf254782e4","PA0292:pA:8b51f8f0bd194d279aba539adf0810ee",0
"","\n-zzzzzzz9\n","","","","","","","","","","","","","","","","iLinkDokTypID","PA0292:pA:b2f3c88e7b23408fa5066d95d9756b5b","PA0292:pA:6c6b48c0ba9f4296a7109c9e8052f4a0",0
"","","\n1\n","","","","","","","","","","","","","","","ilinker Rand","PA0292:pA:937cdad82aa24d838ce13332ccecc2f7","PA0292:pA:062fd517b48749629aa518e58a110f3d",0
"","","","","","","","","","","","","","","","","","iLLZ","PA0292:pA:e9fb959824eab097dc1195beb92d96cb","PA0292:pA:27f5d508352b46e0b36f63cb38910d63",0
"","\nz9\n","\n1\n","","","","","\nJB_ProjLoadTypes_desc\n","","","","","","","","","","iLoadType","PA0292:pA:ff5d47bfa3d907bedb117a742279a62e","PA0292:pA:8c81ff21cf551885db11ca08be59833c",0
"","\n9\n","","","","","","","","","","","","","","","","iLoglevel","PA0292:pA:2a1f2dd488e1457b8169a1772534d5ec","PA0292:pA:a554a56b705d3590db119909764586f2",0
"","\nzzzzz9\n","\n1440\n","","","","","","","","","","","","","","","iLöschen nach","PA0292:pA:5d7a216a9bac4de49f4c255ff299c1c3","PA0292:pA:c3d33edbd537cab6db11bb015c48b189",0
"","\nzzzzz9\n","\n?\n","\nno\n","","","","","","","","","","","","","","iLöschzeitpunkt","PA0292:pA:b97903ca3b974483b10af477e0323718","PA0292:pA:c3d33edbd537cab6db11bb015c48b189",0
"","","","","","","","","","","","","","","","","","ilz Lieferschein","PA0292:pA:9a6644dea87a44dfa18dafe3ce91edb2","PA0292:pA:be1f3bcbabfa4e7c8fd68cf992825940",0
"","\nzzzzzzz9\n","","","","","","","","","","","","","","","","ilz ÜbertragungsNr","PA0292:pA:780c7015889e458599c0633e6fe648f3","PA0292:pA:d51b7f5d99848193db11d905e2061290",0
"","","","","","","","","","","","","","","","","","iMahnadresse","PA0292:pA:500cf208f56949dfa014d45515b56a96","PA0292:pA:74abe1caeff54297b9a61012111a74e2",0
"","","","","","","","","","","","","","","","","","iMahnfrist","PA0292:pA:12120b6f956d49ed9bdc6ec7ec092867","PA0292:pA:dccf2389c7c62ea4df11d47d51b38846",0
"","","\n30\n","","","","","","","","","","","","","","","iMahnFristTage","PA0292:pA:f8a17a2d3cfcacbadc11fe652180f6a1","PA0292:pA:dccf2389c7c62ea4df11d47d51b38846",0
